date,symbol,action,confidence,actual_return,equity
223,601318,hold,0.3232,-0.02377102199223813,99115.58802884344
224,601318,hold,0.3209,-0.006460162332284257,98842.7930793409
225,601318,sell,0.6355,-0.011670556852284025,98753.7283100945
226,601318,sell,0.6365,0.0035425101214575042,98753.7283100945
227,601318,sell,0.6375,-0.012607160867372668,98753.7283100945
228,601318,sell,0.6383,0.004766768811712651,98753.7283100945
229,601318,sell,0.6392,0.00948830904778033,98753.7283100945
230,601318,hold,0.3105,-0.02030882846592818,98753.7283100945
231,601318,sell,0.6402,0.011307178345040324,98753.7283100945
232,601318,hold,0.3078,0.007453837032017579,98753.7283100945
233,601318,hold,0.307,-0.015301832856902583,98753.7283100945
234,601318,sell,0.641,-0.00648907103825141,98753.7283100945
235,601318,sell,0.6411,-0.011687865245788926,98753.7283100945
236,601318,sell,0.6414,0.022434782608695636,98753.7283100945
237,601318,hold,0.3009,0.0008504847763225763,98753.7283100945
238,601318,hold,0.3005,-0.020564242012236587,98753.7283100945
239,601318,sell,0.642,-0.014575741801145296,98753.7283100945
240,601318,sell,0.6421,-0.037858777953865094,98753.7283100945
241,601318,sell,0.4086,0.01116398243045387,98753.7283100945
242,601318,sell,0.4086,0.01158371040723983,98753.7283100945
243,601318,sell,0.4083,-0.03381642512077296,98753.7283100945
244,601318,sell,0.4072,0.002592592592592603,98753.7283100945
245,601318,sell,0.4069,-0.010897672700406418,98753.7283100945
246,601318,sell,0.4066,0.008029878618113908,98753.7283100945
247,601318,sell,0.4068,0.024638755094479537,98753.7283100945
248,601318,hold,0.2648,-0.01572952449828249,98753.7283100945
249,601318,hold,0.4701,-0.00018368846436440136,98753.7283100945
250,601318,hold,0.4705,-0.009920999448833349,98753.7283100945
251,601318,sell,0.2927,0.04880311746149569,98753.7283100945
252,601318,hold,0.4704,-0.012031139419674446,98753.7283100945
253,601318,hold,0.2633,0.0014326647564469608,98753.7283100945
254,601318,hold,0.2633,-0.01824034334763954,98753.7283100945
255,601318,hold,0.2627,0.021129326047358902,98753.7283100945
256,601318,hold,0.2623,-0.004459507670353193,98753.7283100945
257,601318,hold,0.2617,-0.0032252284536821306,98753.7283100945
258,601318,hold,0.2616,-0.010246269998202414,98753.7283100945
259,601318,hold,0.2613,0.010715583000363172,98753.7283100945
260,601318,buy,0.6426,-0.008625336927223663,98746.11185967099
261,601318,hold,0.2612,0.0,98702.33015284498
262,601318,hold,0.2611,-0.0025376110204821563,98702.33015284498
263,601318,hold,0.2616,-0.0018171906232964095,98689.56048835407
264,601318,hold,0.2618,-0.004005097396686671,98680.43929943198
265,601318,hold,0.4703,0.0014622555291536885,98660.3726838034
266,601318,hold,0.4702,0.03121007483117359,98667.66963494106
267,601318,hold,0.4697,-0.0010619469026549074,98823.64196550868
268,601318,buy,0.5325,-0.00017717930545708738,98812.18173310345
269,601318,buy,0.5318,0.01151869572922202,98804.84399445068
270,601318,buy,0.5311,0.0003503854239664178,98948.51132888807
271,601318,buy,0.3894,0.0007005253940455192,98950.54283045237
272,601318,buy,0.39,-0.011725586279313995,98960.34028471961
273,601318,hold,0.4706,-0.022843987958207884,98704.64437773489
274,601318,hold,0.2692,-0.019753533889090184,98212.33434786879
275,601318,hold,0.2701,-0.024588648548715203,97796.35145441604
276,601318,hold,0.4636,-0.010993176648976465,97288.77599726726
277,601318,hold,0.4599,-0.007474128018397865,97067.42730166856
278,601318,sell,0.3935,-0.00675806140181505,96888.95190015716
279,601318,sell,0.3934,-0.006415241057542736,96888.95190015716
280,601318,sell,0.3942,-0.0015652514185090646,96888.95190015716
281,601318,sell,0.3957,0.01019008426415826,96888.95190015716
282,601318,hold,0.4531,0.0007759456838022552,96888.95190015716
283,601318,hold,0.4534,-0.01841442139949608,96888.95190015716
284,601318,sell,0.4008,-0.015007898894154778,96888.95190015716
285,601318,sell,0.4023,0.019647153167602183,96888.95190015716
286,601318,hold,0.3893,0.006685017695635144,96888.95190015716
287,601318,hold,0.2742,0.004101562499999878,96888.95190015716
288,601318,hold,0.2755,-0.007002528690916153,96888.95190015716
289,601318,hold,0.2761,-0.008619000979431886,96888.95190015716
290,601318,hold,0.2771,0.004544556411776407,96888.95190015716
291,601318,hold,0.2787,-0.0017702596380803188,96888.95190015716
292,601318,hold,0.4474,0.010246305418719273,96888.95190015716
293,601318,hold,0.2811,0.019894675248683363,96888.95190015716
294,601318,hold,0.2826,-0.010900745840504883,96888.95190015716
295,601318,hold,0.2834,0.02610208816705339,96888.95190015716
296,601318,buy,0.6044,0.004145468249481795,96881.91541753657
297,601318,buy,0.6036,-0.022893601050853796,96894.67370875015
298,601318,hold,0.2857,-0.004417130785481023,96684.9279752227
299,601318,hold,0.2865,-0.06404320987654322,96645.38574677081
300,601318,hold,0.2818,0.05255564715581197,96074.60227520432
301,601318,hold,0.283,-0.030350499314666088,96513.00524282316
302,601318,hold,0.4388,-0.02544426494345729,96246.52500760386
303,601318,hold,0.4382,0.003729796933278071,96029.90236478043
304,601318,sell,0.4122,-0.04190751445086708,96048.36071484478
305,601318,sell,0.4132,0.028873087696617183,96048.36071484478
306,601318,sell,0.4145,-0.017591623036649285,96048.36071484478
307,601318,sell,0.4153,0.03751865273928811,96048.36071484478
308,601318,hold,0.288,-0.012327922745017494,96048.36071484478
309,601318,hold,0.4377,0.003328479301019276,96048.36071484478
310,601318,hold,0.2893,0.02073398299813394,96048.36071484478
311,601318,hold,0.2902,-0.01625025391021729,96048.36071484478
312,601318,hold,0.2908,0.005162089613875697,96048.36071484478
313,601318,hold,0.2914,-0.0010271158586687994,96048.36071484478
314,601318,hold,0.2916,-0.00020563438206878707,96048.36071484478
315,601318,hold,0.2919,0.0010283833813246456,96048.36071484478
316,601318,hold,0.2921,0.0014382576535853767,96048.36071484478
317,601318,hold,0.292,0.027082478457119415,96048.36071484478
318,601318,hold,0.2917,-0.005393527766680046,96048.36071484478
319,601318,buy,0.6022,0.0006025306286403121,96041.4141035996
320,601318,buy,0.6033,0.04977920513849853,96037.57853928638
321,601318,buy,0.6043,-0.0063097514340343845,96481.6520824057
322,601318,buy,0.6053,0.02001154512218586,96389.19957679971
323,601318,buy,0.6059,0.00641388417279765,96736.06516111884
324,601318,buy,0.6069,-0.005060918462980377,96870.38671043704
325,601318,buy,0.6079,-0.01130369253956295,96735.79357900232
326,601318,hold,0.2899,0.014862804878048802,96409.0816088571
327,601318,buy,0.6098,0.0016898235073226327,96828.84016314642
328,601318,buy,0.6108,0.02774133083411428,96878.70673667382
329,601318,buy,0.612,-0.01623198978661318,97859.59169458835
330,601318,buy,0.6132,0.011865035224323334,97213.92161975469
331,601318,buy,0.6142,-0.029131550018321663,97705.03650083268
332,601318,hold,0.2849,0.0016984336667295017,96395.41562122927
333,601318,hold,0.2844,-0.009608138658628447,96469.5451049804
334,601318,hold,0.2835,-0.0022826707247479063,96049.47803039063
335,601318,hold,0.2828,-0.001143946615824638,95950.63871872245
336,601318,hold,0.2821,-0.014506585226188166,95901.21906288835
337,601318,hold,0.4417,0.000968429207824853,95275.23675565652
338,601318,hold,0.4421,0.003869969040247733,95316.41980218493
339,601318,sell,0.431,-0.019853508095605262,95417.0760604463
340,601318,sell,0.4313,0.0009832841691248212,95417.0760604463
341,601318,sell,0.4319,-0.009233791748526501,95417.0760604463
342,601318,sell,0.432,0.014673805274638152,95417.0760604463
343,601318,hold,0.2827,0.0011725620480749494,95417.0760604463
344,601318,hold,0.4425,0.02322857700566084,95417.0760604463
345,601318,hold,0.2825,0.029378099961846607,95417.0760604463
346,601318,hold,0.2822,0.00166790214974048,95417.0760604463
347,601318,hold,0.282,0.020351526364477363,95417.0760604463
348,601318,hold,0.2816,-0.004533091568449683,95417.0760604463
349,601318,hold,0.2814,-0.0003642987249543902,95417.0760604463
350,601318,buy,0.6219,-0.0005466472303207204,95409.94602897938
351,601318,buy,0.6225,0.02515952597994522,95400.57406374879
352,601318,buy,0.4328,-0.010492619598079253,95629.17867331211
353,601318,buy,0.6232,0.024263120057512605,95492.03255781834
354,601318,buy,0.4327,0.004211265134233986,95888.1686671929
355,601318,buy,0.4327,-0.03232570330246365,95966.87335770957
356,601318,hold,0.278,-0.011737089201878036,95244.37955746146
357,601318,hold,0.4422,0.010049333089713215,94990.53038440133
358,601318,hold,0.2769,0.004341534008683104,95205.32583852913
