date,open,high,low,close,volume,amount,outstanding_share,turnover,symbol
2025-05-19,118.93,119.76,118.63,119.02,23700824.0,3062514441.0,3881459458.0,0.006106162966909443,000858
2025-05-20,118.75,119.33,118.63,118.86,15936916.0,2058475919.0,3881459458.0,0.00410590814420404,000858
2025-05-21,118.86,119.56,118.75,118.98,14169298.0,1832618627.0,3881459458.0,0.00365050779309209,000858
2025-05-22,118.99,119.18,118.6,118.83,9605451.0,1239750922.0,3881459458.0,0.002474700844859372,000858
2025-05-23,118.79,119.35,117.96,117.96,15037984.0,1937195760.0,3881459458.0,0.003874311753792895,000858
2025-05-26,117.8,117.96,115.88,116.36,27361547.0,3460707609.0,3881459458.0,0.0070492935186030736,000858
2025-05-27,116.24,116.86,115.88,116.13,15126840.0,1908812014.0,3881459458.0,0.00389720417376056,000858
2025-05-28,116.26,117.02,115.52,116.83,18138470.0,2291200545.0,3881459458.0,0.004673105618201204,000858
2025-05-29,116.54,117.36,115.89,117.2,16034701.0,2036182268.0,3881459458.0,0.0041311009875296244,000858
2025-05-30,116.9,117.41,115.98,116.39,14682788.0,1858195533.0,3881459458.0,0.0037828008147135464,000858
2025-06-03,115.23,115.57,114.67,114.77,23748287.0,2965933456.0,3881459458.0,0.006118391099268826,000858
2025-06-04,114.77,115.27,114.23,114.65,19350308.0,2410315627.0,3881459458.0,0.00498531756144392,000858
2025-06-05,114.65,115.52,114.32,115.09,20231200.0,2525601313.0,3881459458.0,0.005212266215560198,000858
2025-06-06,115.04,115.85,114.79,115.15,11888498.0,1488927363.0,3881459458.0,0.003062893771953962,000858
2025-06-09,115.15,115.25,114.7,115.03,19842902.0,2477799331.0,3881459458.0,0.005112227041068839,000858
2025-06-10,114.88,115.16,114.4,114.5,17105298.0,2132365672.0,3881459458.0,0.00440692429873114,000858
2025-06-11,114.51,115.25,114.33,114.79,14547273.0,1816144262.0,3881459458.0,0.0037478874009663817,000858
2025-06-12,114.6,114.65,112.65,112.76,38065992.0,4680660152.0,3881459458.0,0.009807133737167583,000858
2025-06-13,112.2,112.21,109.56,109.65,36696171.0,4395342694.0,3881459458.0,0.009454219835883185,000858
2025-06-16,108.46,109.02,107.7,108.87,27148875.0,3192006585.0,3881459458.0,0.0069945017573335684,000858
2025-06-17,108.81,109.39,108.1,108.35,19650205.0,2316678380.0,3881459458.0,0.0050625815399151855,000858
2025-06-18,109.25,109.95,108.5,108.92,20049069.0,2378709214.0,3881459458.0,0.0051653428863406665,000858
2025-06-19,108.21,109.03,107.79,107.96,16357242.0,1926506404.0,3881459458.0,0.004214198854064135,000858
2025-06-20,108.16,110.46,108.05,110.06,29681382.0,3536127315.0,3881459458.0,0.007646964323902517,000858
2025-06-23,109.45,109.62,108.43,108.88,17338663.0,2053039386.0,3881459458.0,0.004467047302082113,000858
2025-06-24,109.14,110.45,108.99,110.23,17895787.0,2138966777.0,3881459458.0,0.0046105819714580155,000858
2025-06-25,110.46,110.66,109.43,110.63,17864721.0,2135738739.0,3881459458.0,0.004602578281006999,000858
2025-06-26,110.56,111.05,110.12,110.21,16637264.0,1997480065.0,3881459458.0,0.004286342335924509,000858
2025-06-27,110.19,110.4,109.58,109.71,16021567.0,1913691952.0,3881459458.0,0.004127717208788117,000858
2025-06-30,109.71,110.07,108.88,109.45,22368008.0,2660701232.0,3881444512.0,0.0057628050409702725,000858
2025-07-01,109.53,109.53,108.88,109.2,12218321.0,1449250746.0,3881444512.0,0.003147879858188219,000858
2025-07-02,109.2,110.37,109.09,109.71,15447681.0,1840968960.0,3881444512.0,0.003979879385687841,000858
2025-07-03,109.71,110.3,109.45,110.11,12243011.0,1463537870.0,3881444512.0,0.0031542408920568385,000858
2025-07-04,109.81,111.15,109.72,110.82,17067930.0,2049279008.0,3881444512.0,0.004397313924553664,000858
2025-07-07,110.65,110.94,110.29,110.38,8581080.0,1030097661.0,3881444512.0,0.002210795484379708,000858
2025-07-08,110.32,111.26,110.3,111.18,11663123.0,1404970363.0,3881444512.0,0.003004840843129899,000858
2025-07-09,111.22,113.08,110.91,111.93,20349574.0,2482658941.0,3881444512.0,0.00524278369485551,000858
2025-07-10,111.41,113.11,111.29,112.84,16271646.0,1983620004.0,3881444512.0,0.004192162466755366,000858
2025-07-11,112.83,115.04,112.5,114.42,28718907.0,3562808114.0,3881444512.0,0.007399025520321544,000858
2025-07-14,114.47,115.56,113.59,115.44,21913998.0,2734366851.0,3881444512.0,0.005645835701695585,000858
2025-07-15,114.9,115.54,114.44,115.06,19332839.0,2415360200.0,3881444512.0,0.004980836114036918,000858
2025-07-16,114.7,115.87,114.7,115.32,17869945.0,2237883046.0,3881444512.0,0.0046039418945067224,000858
2025-07-17,115.32,116.09,114.94,115.82,17299880.0,2171582212.0,3881444512.0,0.004457072604417023,000858
2025-07-18,116.03,117.71,115.07,116.88,21020856.0,2597764485.0,3881444512.0,0.00541573013217405,000858
2025-07-21,116.88,116.89,115.44,115.73,18778433.0,2304021397.0,3881444512.0,0.004838001146723594,000858
2025-07-22,115.73,118.88,115.73,118.54,30377165.0,3784887030.0,3881444512.0,0.007826252547494875,000858
2025-07-23,118.7,119.81,118.16,118.23,22906716.0,2887980079.0,3881444512.0,0.005901595637701596,000858
2025-07-24,118.18,118.75,117.56,118.56,15601222.0,1955643592.0,3881444512.0,0.004019437081160572,000858
2025-07-25,118.56,118.6,116.59,116.66,18400674.0,2284994445.0,3881444512.0,0.004740676813261629,000858
2025-07-28,116.64,117.25,115.2,117.15,17851106.0,2196293738.0,3881444512.0,0.004599088289117864,000858
2025-07-29,116.62,117.08,115.39,116.64,18515092.0,2276717869.0,3881444512.0,0.004770155013876442,000858
2025-07-30,116.68,118.18,116.41,117.58,22412427.0,2789922636.0,3881444512.0,0.00577424897630483,000858
2025-07-31,117.11,117.19,114.12,114.4,30468735.0,3717607979.0,3881444512.0,0.007849844279829809,000858
2025-08-01,114.39,114.84,113.68,114.26,12322595.0,1491109255.0,3881444512.0,0.0031747445987964184,000858
2025-08-04,113.91,114.48,113.74,114.18,8593314.0,1038364798.0,3881444512.0,0.0022139474037133934,000858
2025-08-05,114.21,115.41,114.21,115.16,13944554.0,1698256512.0,3881444512.0,0.0035926196952934825,000858
2025-08-06,115.18,115.68,114.72,115.35,11968359.0,1460865583.0,3881444512.0,0.003083480637942455,000858
2025-08-07,115.33,116.28,115.16,115.72,11570286.0,1419842885.0,3881444512.0,0.0029809226859301807,000858
2025-08-08,115.72,116.03,115.17,115.41,8242559.0,1008572356.0,3881444512.0,0.002123580273920453,000858
2025-08-11,115.35,117.42,115.31,117.04,18266039.0,2257903784.0,3881444512.0,0.0047059899847925486,000858
2025-08-12,117.0,118.35,116.16,116.33,21137375.0,2625229654.0,3881444512.0,0.005445749626112393,000858
2025-08-13,116.16,116.59,115.69,116.33,15582285.0,1916294686.0,3881444512.0,0.00401455822743963,000858
2025-08-14,116.32,117.89,115.93,116.0,19906336.0,2461442362.0,3881444512.0,0.005128589611021599,000858
2025-08-15,115.71,116.43,115.11,116.24,19394317.0,2376497642.0,3881444512.0,0.004996675062606176,000858
2025-08-18,116.24,117.72,115.97,116.86,25530142.0,3163846038.0,3881444512.0,0.006577484727933166,000858
2025-08-19,116.87,118.74,116.87,117.48,32724162.0,4087820978.0,3881444512.0,0.008430923564366028,000858
2025-08-20,117.49,119.45,116.48,118.77,40431044.0,5083056591.0,3881444512.0,0.010416494136397433,000858
2025-08-21,118.79,119.1,117.9,118.46,23189477.0,2908492491.0,3881444512.0,0.005974445062477812,000858
2025-08-22,118.46,118.81,117.99,118.78,20484997.0,2567683361.0,3881444512.0,0.00527767354052542,000858
2025-08-25,119.15,122.84,119.15,122.69,47980003.0,6165955081.0,3881444512.0,0.012361378051821548,000858
2025-08-26,122.69,124.5,121.48,122.51,34979445.0,4552425053.0,3881444512.0,0.00901196574931225,000858
2025-08-27,122.29,122.29,119.55,119.57,34684706.0,4441325744.0,3881444512.0,0.008936030360029015,000858
2025-08-28,119.56,120.11,117.09,118.48,34583488.0,4340085829.0,3881444512.0,0.00890995295516413,000858
2025-08-29,119.15,122.57,119.09,122.31,43525090.0,5610236643.0,3881444512.0,0.011213631900555687,000858
2025-09-01,122.76,122.85,120.42,121.69,31694195.0,4074402941.0,3881444512.0,0.008165566943444173,000858
2025-09-02,121.26,123.82,120.97,121.4,34916169.0,4522779365.0,3881444512.0,0.008995663571140084,000858
2025-09-03,121.81,124.17,119.35,119.57,30286319.0,3883434402.0,3881444512.0,0.007802847343654104,000858
2025-09-04,119.26,119.45,117.78,118.52,26187312.0,3286629625.0,3881444512.0,0.006746795405431781,000858
2025-09-05,118.41,119.94,117.85,119.75,20173355.0,2537085185.0,3881444512.0,0.005197383329229982,000858
2025-09-08,119.64,121.96,119.23,121.9,30536352.0,3923785754.0,3881444512.0,0.007867264856058827,000858
2025-09-09,121.89,122.17,120.47,121.62,18440608.0,2368186108.0,3881444512.0,0.004750965250949335,000858
2025-09-10,121.62,122.27,120.55,120.93,19964491.0,2565580225.0,3881444512.0,0.005143572435024417,000858
2025-09-11,120.32,121.38,119.74,121.36,22997326.0,2932816233.0,3881444512.0,0.005924940039436534,000858
2025-09-12,121.34,122.45,120.04,120.1,26270390.0,3359522974.0,3881444512.0,0.006768199292500925,000858
2025-09-15,119.55,120.02,119.03,119.59,16656948.0,2109473460.0,3881444512.0,0.004291430148879583,000858
2025-09-16,119.59,119.78,118.41,118.79,19108652.0,2405374663.0,3881444512.0,0.004923077462764976,000858
2025-09-17,118.8,119.29,117.87,118.94,18133640.0,2276167360.0,3881444512.0,0.004671879230512622,000858
2025-09-18,118.93,118.94,116.65,117.04,27547752.0,3434002463.0,3881444512.0,0.0070972937819496,000858
2025-09-19,117.03,117.66,115.96,117.17,19668801.0,2431126956.0,3881444512.0,0.005067392033865561,000858
2025-09-22,116.71,116.81,115.37,115.68,19643327.0,2412049779.0,3881444512.0,0.005060829013340279,000858
2025-09-23,115.21,116.39,114.79,115.38,17207909.0,2101237749.0,3881444512.0,0.004433377560029384,000858
2025-09-24,115.38,116.01,115.01,115.55,13056429.0,1597546879.0,3881444512.0,0.003363806685792962,000858
2025-09-25,115.58,115.83,114.74,114.75,19455497.0,2371492767.0,3881444512.0,0.00501243723563502,000858
2025-09-26,114.75,114.89,113.33,113.48,26192542.0,3154953964.0,3881444512.0,0.00674814284192967,000858
2025-09-29,113.56,115.74,113.12,115.13,25635752.0,3105049104.0,3881444512.0,0.006604693670293025,000858
2025-09-30,114.67,115.04,114.14,114.71,15457057.0,1875945187.0,3881444512.0,0.003982294981214458,000858
2025-10-09,114.67,114.67,113.21,114.41,20375652.0,2455273213.0,3881444512.0,0.0052495023275499555,000858
2025-10-10,114.39,115.32,113.93,114.0,17535995.0,2126979085.0,3881444512.0,0.004517904338393901,000858
2025-10-13,112.98,113.69,112.6,113.17,19583470.0,2345294276.0,3881444512.0,0.0050454076927945535,000858
2025-10-14,113.85,115.74,113.33,115.27,29165582.0,3543893434.0,3881444512.0,0.007514105099230645,000858
2025-10-15,114.58,115.82,114.32,115.27,19459557.0,2371853783.0,3881444512.0,0.005013483237964166,000858
2025-10-16,114.97,115.91,114.73,115.9,19847810.0,2427170002.0,3881444512.0,0.0051135112040473244,000858
2025-10-17,115.2,116.11,114.32,114.33,18040798.0,2197211376.0,3881444512.0,0.004647959785132695,000858
2025-10-20,114.59,114.78,113.41,113.75,13164496.0,1589202775.0,3881444512.0,0.003391648639907183,000858
2025-10-21,114.05,114.73,113.65,113.81,14729356.0,1780274211.0,3881444512.0,0.003794812976061424,000858
2025-10-22,113.31,114.04,113.22,113.41,12782668.0,1536553800.0,3881444512.0,0.0032932759853916984,000858
2025-10-23,113.31,114.68,113.28,114.57,15571808.0,1879432996.0,3881444512.0,0.004011858974631144,000858
2025-10-24,114.23,114.52,113.41,113.59,17432200.0,2099912711.0,3881444512.0,0.0044911630054496575,000858
2025-10-27,113.36,113.83,113.2,113.59,14394337.0,1729967257.0,3881444512.0,0.003708500007020067,000858
2025-10-28,113.59,113.97,113.32,113.41,14019459.0,1686492048.0,3881444512.0,0.0036119179229941287,000858
2025-10-29,113.18,113.27,111.62,112.21,24508270.0,2910549080.0,3881444512.0,0.0063142136707685596,000858
2025-10-30,111.44,112.89,111.43,111.87,20432985.0,2423170734.0,3881444512.0,0.0052642733747265275,000858
2025-10-31,108.97,112.97,108.97,112.36,42107702.0,4986642237.0,3881444512.0,0.010848461666737334,000858
2025-11-03,111.9,112.94,110.95,112.35,22327034.0,2646147018.0,3881444512.0,0.005752248661799239,000858
2025-11-04,112.16,112.36,110.49,110.63,17273363.0,2034069113.0,3881444512.0,0.004450240869500288,000858
2025-11-05,109.87,110.48,109.54,109.71,16463035.0,1915561293.0,3881444512.0,0.004241471171132898,000858
2025-11-06,110.02,110.77,109.59,109.7,15467307.0,1803321902.0,3881444512.0,0.003984935750641487,000858
2025-11-07,109.7,110.47,109.49,110.25,14543557.0,1694831993.0,3881444512.0,0.0037469444571567793,000858
2025-11-10,110.25,114.81,110.05,114.07,42906459.0,5132402569.0,3881444512.0,0.011054250258466661,000858
2025-11-11,113.55,114.23,112.56,114.05,22926794.0,2754670110.0,3881444512.0,0.005906768454146073,000858
2025-11-12,114.06,115.68,113.65,113.67,22254439.0,2700551157.0,3881444512.0,0.00573354557335483,000858
2025-11-13,113.31,114.51,112.97,114.45,16002293.0,1928439961.0,3881444512.0,0.004122767426025746,000858
2025-11-14,113.96,115.19,113.49,113.51,13924365.0,1683294872.0,3881444512.0,0.0035874182812483807,000858
2025-11-17,113.33,113.82,112.38,113.46,11738778.0,1406740312.0,3881444512.0,0.0030243322978617915,000858
2025-11-18,113.31,114.97,113.09,113.65,14766867.0,1784778982.0,3881444512.0,0.003804477161620184,000858
2025-11-19,113.62,113.78,113.03,113.21,9514962.0,1142098879.0,3881444512.0,0.0024513971462385292,000858
2025-11-20,113.2,114.86,112.94,113.55,15825845.0,1909518433.0,3881444512.0,0.004077308061746678,000858
2025-11-21,113.42,114.65,112.76,113.01,20507164.0,2468277644.0,3881444512.0,0.005283384558660928,000858
2025-11-24,113.08,113.75,111.9,111.92,17301096.0,2066246186.0,3881444512.0,0.0044573858898436835,000858
2025-11-25,111.92,112.29,111.27,111.91,14660888.0,1735233690.0,3881444512.0,0.0037771731515609517,000858
2025-11-26,111.92,112.64,111.43,111.67,9169759.0,1085069921.0,3881444512.0,0.0023624604117488926,000858
2025-11-27,111.71,111.89,111.14,111.37,9215651.0,1087246956.0,3881444512.0,0.002374283844972817,000858
2025-11-28,111.33,111.37,110.81,111.28,8029619.0,945107391.0,3881444512.0,0.002068719255209077,000858
2025-12-01,111.24,112.01,110.58,111.1,12091201.0,1422932700.0,3881444512.0,0.003115129164572223,000858
2025-12-02,111.05,111.21,110.01,110.08,12492841.0,1461213467.0,3881444512.0,0.003218606104345103,000858
2025-12-03,110.22,110.53,109.07,109.16,16587100.0,1923087546.0,3881444512.0,0.004273434786641619,000858
2025-12-04,109.17,109.3,107.76,108.07,16929153.0,1940544885.0,3881444512.0,0.004361559967600021,000858
2025-12-05,108.09,108.94,107.85,108.56,11768183.0,1351054927.0,3881444512.0,0.0030319080856668445,000858
2025-12-08,108.45,108.72,106.8,106.96,27697874.0,3157374147.0,3881444512.0,0.007135970619795891,000858
2025-12-09,106.7,106.78,104.34,104.7,30431037.0,3390789037.0,3881444512.0,0.007840131916331258,000858
2025-12-10,104.34,105.52,103.41,105.4,17869587.0,1984146058.0,3881444512.0,0.004603849660803808,000858
2025-12-11,105.76,106.45,105.55,105.67,15788422.0,1772255902.0,3881444512.0,0.004067666548159584,000858
2025-12-12,106.04,107.37,105.38,105.38,25702210.0,2889348467.0,3881444512.0,0.006621815646349758,000858
2025-12-15,106.04,106.95,105.81,106.19,21568629.0,2429077630.0,3881444512.0,0.005556856199623033,000858
2025-12-16,105.76,106.79,105.44,106.7,14506767.0,1631458612.0,3881444512.0,0.0037374660271840567,000858
2025-12-17,106.7,107.41,105.85,107.08,15314001.0,1732389486.0,3881444512.0,0.003945438599638546,000858
2025-12-18,107.08,107.41,106.61,106.7,12462850.0,1379153250.0,3881444512.0,0.0032108793418196366,000858
2025-12-19,106.92,107.14,106.33,106.8,13818718.0,1526045351.0,3881444512.0,0.00356019980635498,000858
2025-12-22,106.78,107.06,106.4,106.61,10846497.0,1197376767.0,3881444512.0,0.002794448552972126,000858
2025-12-23,106.41,106.7,105.64,106.02,11354023.0,1248444948.0,3881444512.0,0.0029252055426523637,000858
2025-12-24,105.81,105.89,105.11,105.59,11790469.0,1286401444.0,3881444512.0,0.0030376497624913104,000858
2025-12-25,105.59,106.96,105.52,106.87,12570809.0,1385101983.0,3881444512.0,0.0032386934712413584,000858
2025-12-26,106.38,106.76,105.75,106.08,11475889.0,1261539560.0,3881444512.0,0.002956602616505471,000858
2025-12-29,105.75,105.9,104.36,104.41,19545251.0,2119598416.0,3881444512.0,0.005035561100918296,000858
2025-12-30,104.26,104.35,103.41,103.74,15847027.0,1700875914.0,3881444512.0,0.004082765308381149,000858
2025-12-31,103.57,103.63,102.05,102.37,20867682.0,2214652658.0,3881513391.0,0.005376171585131084,000858
2026-01-05,102.33,104.54,102.13,104.26,22266864.0,2390973424.0,3881513391.0,0.005736644900318985,000858
2026-01-06,104.28,104.77,103.31,104.52,18623239.0,2006335250.0,3881513391.0,0.004797932436142406,000858
2026-01-07,104.53,104.68,103.78,103.89,12309189.0,1326159416.0,3881513391.0,0.0031712344542056997,000858
2026-01-08,103.76,103.76,103.06,103.29,12912133.0,1379204589.0,3881513391.0,0.003326571803137185,000858
2026-01-09,103.44,104.89,103.27,103.52,16074962.0,1727812911.0,3881513391.0,0.0041414160871563,000858
2026-01-12,103.53,105.18,103.52,104.89,23335607.0,2526732764.0,3881513391.0,0.006011986730255235,000858
2026-01-13,105.31,105.53,104.18,104.36,19737379.0,2140822643.0,3881513391.0,0.005084969961913498,000858
2026-01-14,104.24,105.17,103.08,103.43,22560863.0,2430589610.0,3881513391.0,0.005812388294810858,000858
2026-01-15,103.1,103.6,102.44,102.51,16292886.0,1733698629.0,3881513391.0,0.004197560167582583,000858
2026-01-16,102.66,102.82,101.51,101.61,19870993.0,2096582184.0,3881513391.0,0.005119393133120328,000858
2026-01-19,101.45,101.82,100.82,101.02,18229885.0,1908481791.0,3881513391.0,0.00469659206696783,000858
2026-01-20,100.97,101.91,100.78,101.37,17281662.0,1813980705.0,3881513391.0,0.004452299981772754,000858
2026-01-21,101.09,101.17,99.52,99.57,26228280.0,2711884886.0,3881513391.0,0.006757230326917092,000858
2026-01-22,99.59,100.22,99.15,99.29,18691474.0,1926511774.0,3881513391.0,0.004815511919484706,000858
2026-01-23,99.33,100.21,99.23,99.51,21455918.0,2214166357.0,3881513391.0,0.005527719690404644,000858
2026-01-26,99.49,100.01,97.65,98.89,31296115.0,3203042467.0,3881513391.0,0.00806286410670791,000858
2026-01-27,98.67,98.88,97.61,97.61,22528720.0,2283721968.0,3881513391.0,0.005804107246476842,000858
2026-01-28,97.62,98.41,97.23,97.3,26676739.0,2696600351.0,3881513391.0,0.0068727674782353984,000858
2026-01-29,97.3,107.03,97.11,107.03,98660393.0,10450873886.0,3881513391.0,0.025418022060354654,000858
2026-01-30,107.03,107.04,101.46,101.46,66817118.0,7156298339.0,3881513391.0,0.01721419231862699,000858
2026-02-02,101.53,107.02,101.53,103.67,53197704.0,5754087577.0,3881513391.0,0.013705402671893036,000858
2026-02-03,103.47,105.11,103.0,103.66,33164323.0,3556634123.0,3881513391.0,0.008544173279653643,000858
2026-02-04,102.91,105.72,102.69,104.86,37891682.0,4088740226.0,3881513391.0,0.009762089727130352,000858
2026-02-05,104.26,106.82,104.03,105.22,37284641.0,4071834696.0,3881513391.0,0.009605696862067067,000858
2026-02-06,105.23,106.03,103.21,103.39,27652192.0,2975510012.0,3881513391.0,0.007124074868353327,000858
2026-02-09,103.2,104.06,102.88,103.74,20889162.0,2237802124.0,3881513391.0,0.0053817055091025445,000858
2026-02-10,103.56,103.56,102.22,102.91,18504047.0,1967153218.0,3881513391.0,0.0047672248259931355,000858
2026-02-11,102.72,103.05,102.28,102.46,11499591.0,1219688888.0,3881513391.0,0.002962656531512659,000858
2026-02-12,102.33,102.53,100.88,101.09,18172982.0,1906604083.0,3881513391.0,0.004681932063441386,000858
2026-02-13,101.17,103.27,100.65,102.48,24123984.0,2557578441.0,3881513391.0,0.006215097455527495,000858
2026-02-24,104.53,105.51,101.46,101.61,21014361.0,2233159175.0,3881513391.0,0.0054139607114909475,000858
2026-02-25,101.46,102.53,101.33,101.62,16152900.0,1703140853.0,3881513391.0,0.00416149536865014,000858
2026-02-26,101.46,101.78,100.1,100.37,19232479.0,2004360013.0,3881513391.0,0.004954891832807798,000858
2026-02-27,100.37,101.02,100.37,100.54,11918816.0,1242973439.0,3881513391.0,0.0030706620844426196,000858
2026-03-02,99.52,101.07,98.89,99.74,20406363.0,2106133136.0,3881513391.0,0.005257321293111056,000858
2026-03-03,99.53,100.86,98.46,99.09,23059451.0,2370559087.0,3881513391.0,0.005940840254079134,000858
2026-03-04,98.56,98.57,97.35,97.61,18301822.0,1850959672.0,3881513391.0,0.004715125302011357,000858
2026-03-05,98.19,98.53,97.74,98.03,10052078.0,1020367656.0,3881513391.0,0.0025897316297575023,000858
2026-03-06,97.92,99.03,97.64,98.94,11291640.0,1150357292.0,3881513391.0,0.002909081809734764,000858
2026-03-09,97.9,99.14,97.85,98.09,17778084.0,1811068891.0,3881513391.0,0.004580193911277427,000858
2026-03-10,98.44,98.94,98.33,98.61,11169430.0,1139370872.0,3881513391.0,0.0028775966678096154,000858
2026-03-11,98.61,98.9,98.16,98.73,10780126.0,1099529974.0,3881513391.0,0.002777299706087759,000858
2026-03-12,98.56,99.26,98.17,98.82,11661418.0,1189182247.0,3881513391.0,0.003004348259377163,000858
2026-03-13,98.62,100.16,98.41,99.48,15318710.0,1577733443.0,3881513391.0,0.003946581772851599,000858
2026-03-16,99.33,101.76,99.23,101.01,20304875.0,2119088706.0,3881513391.0,0.005231174790503254,000858
2026-03-17,101.01,102.25,100.49,101.25,17770249.0,1867733132.0,3881513391.0,0.004578175368711487,000858
2026-03-18,101.25,101.45,99.91,100.22,11720905.0,1217253900.0,3881513391.0,0.003019673982621589,000858
2026-03-19,99.53,99.92,99.05,99.07,11437347.0,1176973860.0,3881513391.0,0.002946620518305974,000858
2026-03-20,99.07,99.7,98.46,98.94,10286504.0,1053023022.0,3881513391.0,0.0026501271446985456,000858
2026-03-23,97.98,98.35,96.66,96.85,20518979.0,2064661956.0,3881513391.0,0.005286334718714873,000858
2026-03-24,97.48,98.04,96.66,97.92,11750754.0,1184095484.0,3881513391.0,0.003027364024363867,000858
2026-03-25,97.93,99.12,97.48,98.99,10858964.0,1107451813.0,3881513391.0,0.0027976108559044257,000858
2026-03-26,98.75,99.42,97.86,97.86,9592448.0,977853749.0,3881513391.0,0.0024713164772899787,000858
2026-03-27,97.11,99.41,97.02,99.19,10295755.0,1052956368.0,3881513391.0,0.002652510493425733,000858
2026-03-30,98.55,100.39,98.36,99.97,12490697.0,1286843153.0,3881513391.0,0.003217996627027481,000858
2026-03-31,101.46,102.23,99.79,99.79,17834771.0,1865043694.0,3881513391.0,0.004594798266406393,000858
2026-04-01,100.46,101.63,99.9,100.87,12266665.0,1279526789.0,3881513391.0,0.003160278933583615,000858
2026-04-02,100.49,101.71,100.37,101.46,15178337.0,1589237202.0,3881513391.0,0.00391041727054034,000858
2026-04-03,101.43,101.43,99.8,100.0,8308861.0,864181133.0,3881513391.0,0.0021406240718544515,000858
2026-04-07,99.91,100.39,98.9,99.63,8154794.0,839975543.0,3881513391.0,0.0021009315641956523,000858
