date,symbol,action,confidence,actual_return,equity
60,600519,sell,0.4373,0.012110067053889832,100000.0
61,600519,hold,0.2917,-0.0009306241829341184,100000.0
62,600519,hold,0.2924,0.008339062742575775,100000.0
63,600519,hold,0.2933,-0.011913926463580042,100000.0
64,600519,hold,0.4788,0.004585590264895795,100000.0
65,600519,hold,0.2941,-0.003139126067302863,100000.0
66,600519,hold,0.2947,0.0032082867156183006,100000.0
67,600519,hold,0.2953,0.004254187716032963,100000.0
68,600519,hold,0.2959,0.004677433589268305,100000.0
69,600519,hold,0.2964,-0.008103478566408948,100000.0
70,600519,hold,0.2969,0.0038376100545383764,100000.0
71,600519,buy,0.6369,0.001955580388322284,99992.362455
72,600519,buy,0.6368,0.005371018512404091,99995.06814853799
73,600519,buy,0.6368,0.00035031637948023135,100041.52623962991
74,600519,buy,0.6371,-0.0023856945873185972,100040.08879053779
75,600519,buy,0.6374,-0.008848910340792845,99988.7151613708
76,600519,hold,0.3001,2.213532059320646e-05,99784.98064943432
77,600519,hold,0.3007,0.0037702994842585403,99785.48577632342
78,600519,hold,0.301,0.014576166534356477,99871.5257230999
79,600519,hold,0.3008,0.00418034152738231,100205.41459679414
80,600519,buy,0.6364,0.01523044067992275,100291.5384192801
81,600519,buy,0.6365,0.007177628539956585,100748.95148329841
82,600519,buy,0.6367,0.01084494619862402,101011.26187366914
83,600519,buy,0.6371,-0.02447264452541494,101481.19527896144
84,600519,hold,0.2968,-0.011226709407825107,100257.4347747083
85,600519,hold,0.2962,0.00023880683421751296,99709.77926096809
86,600519,hold,0.2961,0.007249312689914616,99721.29782817868
87,600519,hold,0.296,-0.019156455157949226,100071.04341439137
88,600519,hold,0.2947,-0.0032880524330855766,99140.13375528037
89,600519,hold,0.4811,0.00141801243148727,98983.411431718
90,600519,hold,0.4814,0.006155584413678823,99050.77759752545
91,600519,hold,0.2949,-0.0027053041461885374,99343.6284426676
92,600519,hold,0.4818,-0.001074820680427316,99214.13182342118
93,600519,hold,0.4821,-0.0009661835748791804,99162.82184221034
94,600519,hold,0.4021,0.016909911494050703,99116.74757336796
95,600519,hold,0.2961,-0.005511686215741153,99922.34918312728
96,600519,hold,0.4828,-0.011823430968405602,99655.32785233617
97,600519,hold,0.4824,0.004890065176430965,99085.68234664846
98,600519,hold,0.2955,-0.0034435965155472743,99318.49702329902
99,600519,hold,0.2954,0.004517035887374149,99153.74660743836
100,600519,hold,0.2952,0.006653985467637514,99369.1089095274
101,600519,hold,0.4834,0.008340331875705874,99687.78926902058
102,600519,hold,0.2946,-0.0012062379735202503,100089.89197891779
103,600519,buy,0.5881,0.010840498030307498,100024.43946164157
104,600519,buy,0.547,0.018020708880923875,100594.24669467314
105,600519,buy,0.438,-0.005853999301432141,101626.53760478523
106,600519,buy,0.5473,-0.02268255663612343,101262.22787844576
107,600519,hold,0.4821,-0.0013085617324781688,99803.05420819517
108,600519,hold,0.2914,0.023440987170811035,99720.78357375106
109,600519,buy,0.5473,-0.0026379099312033093,101188.06457083346
110,600519,buy,0.4371,0.010297426348716093,101007.2160313771
111,600519,buy,0.4363,-0.007204540536012345,101718.11412758684
112,600519,buy,0.5474,-0.005330108078840545,101194.82662337489
113,600519,hold,0.3027,0.007019999575830886,100800.20236808574
114,600519,buy,0.5473,0.012292377462336598,101313.82493147862
115,600519,buy,0.4348,0.0025104544477346207,102250.38687057188
116,600519,buy,0.4345,0.011303343271605466,102446.3153968853
117,600519,buy,0.4346,0.0009781590089811662,103356.02734452742
118,600519,buy,0.4349,-0.004920183686857519,103435.22499149377
119,600519,buy,0.4354,-0.0005974618173827863,103018.04775545828
120,600519,hold,0.5064,-0.009977392822049201,102967.12183710572
121,600519,hold,0.3006,-0.0046572318968329685,102117.18582046323
122,600519,hold,0.3003,-0.016770567479742798,101724.4123582269
123,600519,hold,0.2995,7.092148282629843e-06,100316.63266123986
124,600519,hold,0.2992,-0.009957305570133732,100317.21801662323
125,600519,hold,0.2988,-0.004083153053768711,99495.37905838212
126,600519,hold,0.2984,-0.0037402537618321818,99161.72648986545
127,600519,sell,0.5165,-0.0020793022785686615,98735.76762356044
128,600519,sell,0.5167,-0.0027854145565042224,98735.76762356044
129,600519,sell,0.5169,0.018021547502448686,98735.76762356044
130,600519,hold,0.2971,-0.0115451221858765,98735.76762356044
131,600519,sell,0.5173,-0.004996431120628169,98735.76762356044
132,600519,sell,0.4329,-0.004717186209295242,98735.76762356044
133,600519,sell,0.4327,-0.007549779767755008,98735.76762356044
134,600519,sell,0.4325,0.02241816928065255,98735.76762356044
135,600519,hold,0.2967,0.0075695610372092026,98735.76762356044
136,600519,hold,0.5072,0.015666279757030242,98735.76762356044
137,600519,hold,0.2963,-0.020143168640318603,98735.76762356044
138,600519,hold,0.2955,0.002017802455708638,98735.76762356044
139,600519,hold,0.2951,0.0029706222596722707,98735.76762356044
140,600519,hold,0.5064,-0.002434960912469615,98735.76762356044
141,600519,hold,0.5064,0.006359198355601292,98735.76762356044
142,600519,buy,0.4334,-0.012247966355325761,98726.13767730471
143,600519,hold,0.2932,-0.00661276889054829,98647.53237390987
144,600519,hold,0.2924,0.0031874525676701833,98605.61257980063
145,600519,hold,0.2921,-0.009063661776996402,98625.68492421124
146,600519,hold,0.5068,-0.0036062760837005307,98568.42639979276
147,600519,hold,0.5068,0.002291268370280551,98545.85070177085
148,600519,sell,0.4331,0.003487288505780573,98550.76795634025
149,600519,hold,0.2909,-0.004178909565785172,98550.76795634025
150,600519,sell,0.4329,-0.006243670724688317,98550.76795634025
151,600519,sell,0.4327,0.01060101758038741,98550.76795634025
152,600519,hold,0.2901,-0.0012550055133190312,98550.76795634025
153,600519,hold,0.2901,0.02021427274378059,98550.76795634025
154,600519,hold,0.5079,-0.0022640219852196647,98550.76795634025
155,600519,hold,0.5079,0.004217211360068399,98550.76795634025
156,600519,hold,0.2893,0.003574194740320166,98550.76795634025
157,600519,hold,0.2893,-0.009374513219196518,98550.76795634025
158,600519,hold,0.5083,0.0098849260238726,98550.76795634025
159,600519,buy,0.5529,0.0034042733893398435,98538.50908341556
160,600519,buy,0.5528,-0.003385670151085498,98555.08042839837
161,600519,buy,0.5531,-0.002646963069910972,98491.64162615663
162,600519,hold,0.5087,-0.000347715015611701,98432.04795504853
163,600519,hold,0.2894,-0.009959466462224285,98424.24022808518
164,600519,hold,0.2893,-0.005062093096624439,98200.68429074652
165,600519,hold,0.2899,0.0031204508438910906,98088.18928592751
166,600519,hold,0.2901,-0.0012787815654297732,98157.18409766495
167,600519,hold,0.5094,0.0022083630059632534,98128.8213344103
168,600519,hold,0.2902,-0.001722603427980887,98177.73913395625
169,600519,hold,0.2898,-0.008268384573351356,98139.49720597244
170,600519,sell,0.4275,-0.004821146345353476,97923.29773558868
171,600519,sell,0.4272,-0.003584203279691753,97923.29773558868
172,600519,sell,0.4274,0.004233167857168942,97923.29773558868
173,600519,sell,0.428,-0.008241358222429261,97923.29773558868
174,600519,sell,0.4281,-0.012134425651867493,97923.29773558868
175,600519,sell,0.4286,0.0012707046837729052,97923.29773558868
176,600519,sell,0.4293,0.0065532647578334345,97923.29773558868
177,600519,hold,0.419,0.00613456221198152,97923.29773558868
178,600519,hold,0.2975,0.0037667543621801008,97923.29773558868
179,600519,hold,0.2981,-0.0028035131524192314,97923.29773558868
180,600519,hold,0.2988,0.0078045494812830525,97923.29773558868
181,600519,hold,0.2994,-0.001467458028520978,97923.29773558868
182,600519,hold,0.3,0.002102567460404144,97923.29773558868
183,600519,hold,0.5111,-0.001234209379991321,97923.29773558868
184,600519,hold,0.3013,-0.000283492040415861,97923.29773558868
185,600519,hold,0.3013,-0.004944339821567468,97923.29773558868
186,600519,hold,0.302,0.009470153670780657,97923.29773558868
187,600519,buy,0.6354,-2.8954664234448536e-05,97909.29493413225
188,600519,buy,0.634,-0.00857082877887417,97896.38497650094
189,600519,hold,0.3042,-0.008761746216020853,97744.20552129793
190,600519,hold,0.3047,-0.009023342835465789,97589.96958697058
191,600519,hold,0.3058,0.03544828816507355,97432.52040401139
192,600519,hold,0.3074,0.001407004874266912,98045.47971301738
193,600519,hold,0.3085,-0.003254503616513354,98070.67158229084
194,600519,buy,0.6221,-0.007767269588981951,98001.09953342439
195,600519,hold,0.3098,0.004812814844344488,97804.21020377471
196,600519,hold,0.3107,0.0029070396525979216,97925.2606805223
197,600519,buy,0.6175,-0.008587950975314911,97988.63477183964
198,600519,hold,0.3115,-0.009206459757106208,97713.18618814772
