date,symbol,action,confidence,actual_return,equity
125,300750,buy,0.3951,-0.00512368464547396,105518.28501759883
126,300750,hold,0.5091,0.03200797430501717,105207.80799053307
127,300750,buy,0.3957,0.03399334621163329,107133.43553510518
128,300750,buy,0.3959,-0.03168219206518067,109335.29235615139
129,300750,buy,0.3964,0.04461653893563421,107126.68982205365
130,300750,buy,0.3966,0.01164610214708981,110235.73344328487
131,300750,buy,0.3971,0.019626239318406596,111107.14575195045
132,300750,buy,0.3975,-0.06816542737062004,112636.2779448324
133,300750,hold,0.3163,-0.019508940485721916,107076.38402061694
134,300750,hold,0.2995,-0.04406761207436239,105593.61041295496
135,300750,hold,0.2971,0.03157744874715271,102309.60156096489
136,300750,hold,0.2963,-0.0021805735736565193,104559.11719830708
137,300750,hold,0.2959,-0.02810511756569855,104398.87217094004
138,300750,hold,0.2946,0.02333921557465716,102337.99941391601
139,300750,hold,0.2941,0.025643878288924653,104001.30222962439
140,300750,hold,0.2942,-0.008081136782731365,105871.50368826234
141,300750,hold,0.2943,0.009623270818524902,105267.0351040171
142,300750,hold,0.2944,0.024776604386677437,105981.03826393095
143,300750,hold,0.2951,0.0010569427929714207,107837.04079609334
144,300750,hold,0.473,0.0007654744621881051,107918.17751881083
145,300750,hold,0.4735,0.03500026375481363,107977.00164278099
146,300750,hold,0.4988,-0.004281236461863884,110668.71241893346
147,300750,hold,0.4992,-0.023903974611624475,110327.93818352003
148,300750,hold,0.4737,-0.004929337423634588,108433.39570806683
149,300750,hold,0.4742,-0.02044741904034147,108052.05311129466
150,300750,hold,0.3021,0.025743106926698033,106478.00069057551
151,300750,buy,0.2951,0.015393894891429782,108418.09648175773
152,300750,hold,0.4996,0.0017304165913376273,109620.06605823751
153,300750,hold,0.5,-0.02745836126437383,109757.25849712022
154,300750,hold,0.3033,0.002836616208478018,107576.51301338774
155,300750,hold,0.4754,0.0020090937929577238,107795.61138593176
156,300750,hold,0.3047,0.07563845504432239,107951.23265988826
157,300750,buy,0.2984,-0.02761766942189299,113819.80111769147
158,300750,hold,0.3952,-0.0330180350611678,111476.61376665643
159,300750,hold,0.3068,-0.014790275459098539,108752.60644649225
160,300750,hold,0.3072,0.015833090629881696,107572.68883722328
161,300750,hold,0.4751,-0.02992154716292652,108817.11693306605
162,300750,hold,0.3075,-0.0247722937209489,106428.14794639798
163,300750,sell,0.6045,0.0014877262583683599,104396.21879964892
164,300750,sell,0.605,0.004896701603807404,104396.21879964892
165,300750,sell,0.6051,0.0012318979440991776,104396.21879964892
166,300750,sell,0.6048,-0.004347350576912648,104396.21879964892
167,300750,sell,0.6043,0.005382397363723841,104396.21879964892
168,300750,hold,0.3103,0.026194313184561946,104396.21879964892
169,300750,hold,0.3107,-0.0075592227841362125,104396.21879964892
170,300750,hold,0.3113,-0.010513329399774757,104396.21879964892
171,300750,hold,0.3114,0.01932563560470536,104396.21879964892
172,300750,hold,0.3112,0.014970617172334926,104396.21879964892
173,300750,hold,0.3113,0.00877652606759241,104396.21879964892
174,300750,hold,0.4779,-0.012517854824048807,104396.21879964892
175,300750,hold,0.4782,-0.01343923414775271,104396.21879964892
176,300750,hold,0.4781,0.017274472168906,104396.21879964892
177,300750,buy,0.4146,0.007232704402515699,104391.01813497546
178,300750,buy,0.4138,-0.01607867624102406,104411.07375936616
179,300750,hold,0.3125,-0.018377492199481697,104301.22999469808
180,300750,hold,0.3125,0.01322630175362974,104177.70019462638
181,300750,hold,0.3122,-0.029776147179241742,104264.97088791445
182,300750,hold,0.3109,0.00537074587603436,104065.90128204349
183,300750,hold,0.3101,-0.005778141182883632,104100.7384630709
184,300750,hold,0.3096,0.01683206316135765,104063.05743053104
185,300750,hold,0.3093,-0.006605197886336646,104172.19023232101
186,300750,hold,0.3095,-0.006893369880858741,104128.64375603673
187,300750,sell,0.5458,0.003798540704506289,104073.74476608528
188,300750,sell,0.5448,-0.013666557769791957,104073.74476608528
189,300750,sell,0.5433,-0.00030361578802101473,104073.74476608528
190,300750,sell,0.5426,-0.005245865429746755,104073.74476608528
191,300750,sell,0.5426,0.027866440922590035,104073.74476608528
192,300750,hold,0.309,-0.009289012502362751,104073.74476608528
193,300750,hold,0.3089,-0.007958788737768702,104073.74476608528
194,300750,sell,0.519,-0.004863038162486025,104073.74476608528
195,300750,sell,0.5441,5.521811154069203e-05,104073.74476608528
196,300750,hold,0.3077,-0.020457180718900184,104073.74476608528
197,300750,sell,0.5458,-0.007412417913813014,104073.74476608528
198,300750,sell,0.5466,-0.013970128911352195,104073.74476608528
199,300750,sell,0.5477,-0.0006623279387203197,104073.74476608528
200,300750,sell,0.5489,-0.004034233351583372,104073.74476608528
201,300750,sell,0.5503,-0.009692445678905254,104073.74476608528
202,300750,sell,0.5519,0.001986677573916112,104073.74476608528
203,300750,sell,0.5535,0.0006123163051085736,104073.74476608528
204,300750,sell,0.5549,-0.011481190080718004,104073.74476608528
205,300750,sell,0.556,0.0034784659375645044,104073.74476608528
206,300750,sell,0.5573,-0.014247525043330168,104073.74476608528
207,300750,sell,0.5584,-0.007748241745142516,104073.74476608528
208,300750,sell,0.5597,0.0017119173474291003,104073.74476608528
209,300750,sell,0.5611,0.005606692051689517,104073.74476608528
210,300750,sell,0.5623,0.023703041144901748,104073.74476608528
211,300750,hold,0.4849,-0.00291247997670016,104073.74476608528
212,300750,hold,0.3003,-0.003067036658390569,104073.74476608528
213,300750,hold,0.4858,0.04922355698798714,104073.74476608528
214,300750,hold,0.2997,-0.005724657916783053,104073.74476608528
215,300750,hold,0.2997,0.016991995506249153,104073.74476608528
216,300750,hold,0.4859,-0.0007732670533002749,104073.74476608528
217,300750,buy,0.412,-0.010447183682493982,104064.09391406675
218,300750,hold,0.4864,0.008295162551670121,103996.9001628304
219,300750,buy,0.4141,0.0213844491842332,104040.59776945968
220,300750,buy,0.415,-0.028015078783934153,104298.93726423061
221,300750,hold,0.2971,-0.009263392857142838,103782.27587979764
222,300750,hold,0.487,0.0006195786864932615,103616.22401180949
223,300750,hold,0.2963,-0.044666479031804124,103627.22744884486
224,300750,hold,0.2944,-0.011519311787408375,102833.4795136124
225,300750,hold,0.2939,-0.005245588936576034,102637.91842812033
226,300750,hold,0.2931,0.011325503355704787,102549.89093183746
227,300750,hold,0.2925,-0.015020442021686297,102738.94998635408
228,300750,sell,0.5797,0.03347670466508255,102460.43605144668
229,300750,hold,0.4861,0.012892898719441064,102460.43605144668
230,300750,hold,0.4861,0.0077004855903226935,102460.43605144668
231,300750,hold,0.4865,0.052607567505916705,102460.43605144668
232,300750,hold,0.2892,0.05447502437967265,102460.43605144668
233,300750,hold,0.4862,-0.0032882061294216684,102460.43605144668
234,300750,hold,0.4862,0.003788757442202042,102460.43605144668
235,300750,buy,0.4229,0.028732090586966564,102450.68881598237
236,300750,buy,0.4231,-0.008336453263446836,102628.18950493059
237,300750,buy,0.4236,-0.007349424882333734,102513.12369577069
238,300750,buy,0.4237,-0.0037779862572580674,102370.04940820721
239,300750,hold,0.4874,0.03120386866887261,102280.92281927881
240,300750,buy,0.4235,-0.02665613584756642,103006.76693881518
241,300750,hold,0.4866,-0.012450552794401118,102227.40225169607
242,300750,hold,0.2828,0.0020798562074720818,101873.0799726447
243,300750,hold,0.2819,0.011787013785681399,101931.53232417864
244,300750,hold,0.4872,0.033986729473737425,102263.4839501738
245,300750,hold,0.4871,-0.007641814441069726,103231.91673731625
246,300750,buy,0.4179,-0.02737190245828816,102999.8266474707
247,300750,hold,0.2805,0.009998223665846163,102072.93079135372
248,300750,hold,0.487,-0.011205748599281374,102402.23373753054
249,300750,hold,0.2804,-0.03666624317113456,102029.46948881261
250,300750,hold,0.2797,-0.0048269677147077025,100823.41834329702
251,300750,hold,0.2795,0.017440165390018244,100670.46799012352
252,300750,sell,0.6382,-0.003334462187719878,101172.31121542328
253,300750,sell,0.6365,0.06667712172299341,101172.31121542328
254,300750,hold,0.2782,0.026758147512864393,101172.31121542328
255,300750,hold,0.2778,0.008567610137940987,101172.31121542328
256,300750,hold,0.4855,0.0004969120465677091,101172.31121542328
257,300750,buy,0.3932,0.053308736578213,101163.35448129753
258,300750,buy,0.3898,-0.021533141728040307,101473.20712402798
259,300750,buy,0.3865,-0.02634417238451468,101210.10585814627
260,300750,hold,0.4844,0.034905371326215566,100767.55754923093
261,300750,buy,0.3806,-0.009861079480756185,101331.24346197471
262,300750,hold,0.4842,0.0058421694229133115,101116.79478741628
263,300750,buy,0.3757,0.013674510072946006,101235.85639632141
264,300750,buy,0.3732,-0.02251347876108195,101587.09256898468
265,300750,hold,0.2753,-0.01657012300662345,100895.7169928395
266,300750,hold,0.2756,0.04050407152746812,100398.31452423005
267,300750,buy,0.3684,-0.02023049685378554,101588.1389161596
268,300750,hold,0.2762,0.05506192164264987,100887.43804968474
269,300750,buy,0.3653,-0.018174281101365763,102750.46838265075
270,300750,buy,0.3638,-0.032421501744405626,102027.8964509943
271,300750,hold,0.2768,0.020853428873271747,100659.37615928322
272,300750,hold,0.4822,-0.033318335208098994,101511.06664925831
273,300750,hold,0.2775,0.006493053131327284,100121.9106848826
274,300750,hold,0.2783,-0.01623196448390686,100383.60853367453
275,300750,hold,0.279,-0.007967846566069635,99725.14297864972
276,300750,hold,0.28,-0.01504489776577337,99407.16602259073
277,300750,sell,0.5975,0.0016597709997113385,98753.07409145689
278,300750,sell,0.5964,-0.007588674623568177,98753.07409145689
279,300750,sell,0.5943,-0.007525710828796162,98753.07409145689
280,300750,sell,0.5934,-0.0011459501633587811,98753.07409145689
281,300750,sell,0.5933,-0.020138159982424877,98753.07409145689
282,300750,sell,0.5936,-0.0009217278660754435,98753.07409145689
283,300750,sell,0.5944,0.030544819847899262,98753.07409145689
284,300750,hold,0.2828,0.0021292039680619293,98753.07409145689
285,300750,hold,0.2831,0.020015452218842097,98753.07409145689
286,300750,hold,0.2834,-0.009207754396762002,98753.07409145689
287,300750,hold,0.2836,0.032825266376797765,98753.07409145689
288,300750,hold,0.2838,-0.01720947446336047,98753.07409145689
289,300750,hold,0.4828,-0.04271794389003949,98753.07409145689
290,300750,hold,0.2838,-0.012760307820913131,98753.07409145689
291,300750,hold,0.2841,-0.02475469442645813,98753.07409145689
292,300750,sell,0.6009,0.01649642492339116,98753.07409145689
293,300750,sell,0.602,-0.0275335376576395,98753.07409145689
294,300750,sell,0.6029,-0.016223198140015577,98753.07409145689
295,300750,sell,0.6043,0.03308649755790143,98753.07409145689
296,300750,hold,0.284,0.008235473539728557,98753.07409145689
297,300750,hold,0.2839,0.013638884687137517,98753.07409145689
298,300750,hold,0.2844,-0.011216952271992417,98753.07409145689
299,300750,hold,0.2847,-0.01866384948183926,98753.07409145689
300,300750,hold,0.2847,0.04449684728558982,98753.07409145689
301,300750,hold,0.2845,-0.04026993865030681,98753.07409145689
302,300750,hold,0.2844,0.007261755606126549,98753.07409145689
303,300750,hold,0.2844,0.016551163912370173,98753.07409145689
304,300750,hold,0.2846,-0.052016481458359305,98753.07409145689
305,300750,sell,0.6135,0.029819292977187696,98753.07409145689
306,300750,sell,0.6143,0.0016626592315955831,98753.07409145689
307,300750,hold,0.2837,-0.0233407390382798,98753.07409145689
308,300750,sell,0.5616,-0.0038697869002482974,98753.07409145689
309,300750,sell,0.562,-0.0061422159225136665,98753.07409145689
310,300750,sell,0.5627,-0.014446821435174102,98753.07409145689
311,300750,sell,0.5637,-0.005413227569943291,98753.07409145689
312,300750,sell,0.5647,-0.030823947836395964,98753.07409145689
313,300750,sell,0.5659,0.04014456491520711,98753.07409145689
314,300750,hold,0.2748,-0.07120329288501627,98753.07409145689
315,300750,sell,0.5256,0.02952517985611508,98753.07409145689
316,300750,sell,0.5693,0.013780187835420413,98753.07409145689
317,300750,hold,0.2503,0.02470429292233031,98753.07409145689
318,300750,hold,0.2508,-0.01821606350060536,98753.07409145689
319,300750,hold,0.2513,-0.01693707520280642,98753.07409145689
320,300750,sell,0.5722,0.04563702258154448,98753.07409145689
321,300750,hold,0.2516,0.015330471645292878,98753.07409145689
322,300750,hold,0.267,-0.025996533795493874,98753.07409145689
323,300750,hold,0.2525,0.03688126819799419,98753.07409145689
324,300750,hold,0.4514,-0.007722308892355765,98753.07409145689
325,300750,hold,0.452,0.04433613709614028,98753.07409145689
326,300750,buy,0.4106,-0.022832768786852396,98748.1990027624
327,300750,buy,0.4118,0.015303633329053887,98669.30142420776
328,300750,buy,0.4127,0.012695682961988775,98761.397175165
329,300750,buy,0.414,-0.016382388931898216,98877.07606238668
330,300750,hold,0.4531,-0.0022596288115367667,98671.69041254431
331,300750,hold,0.2702,0.0017558145452694735,98643.82559114802
332,300750,hold,0.4536,0.0255798003403866,98665.42865492716
333,300750,buy,0.4162,-0.042453063852974655,98976.39402549026
334,300750,hold,0.2704,0.00018106570098291045,98317.70352123887
335,300750,hold,0.2706,0.01862052913336951,98320.39362248144
336,300750,hold,0.4526,-0.008810013456216587,98597.08975028832
337,300750,hold,0.2709,0.009042008196721388,98463.73758869251
338,300750,hold,0.2711,0.006016297311705137,98599.39555135339
339,300750,hold,0.4532,-0.0059803179409538346,98690.47469342315
340,300750,hold,0.3999,0.015358058538319019,98599.39555135339
341,300750,buy,0.413,-0.00930046502325123,98827.76447904218
342,300750,hold,0.397,-0.018321304194215897,98659.18945609842
343,300750,hold,0.2743,-0.010282776349614395,98330.1962661598
344,300750,hold,0.2599,0.015974025974025915,98148.93280062886
345,300750,sell,0.5121,-0.00833439856832415,98401.04628982983
346,300750,sell,0.6223,-0.028771043337028457,98401.04628982983
347,300750,sell,0.5701,0.006025535529424208,98401.04628982983
348,300750,sell,0.5699,-0.0158311345646438,98401.04628982983
349,300750,sell,0.5697,-0.012064343163538873,98401.04628982983
350,300750,sell,0.5696,-0.013432835820895491,98401.04628982983
351,300750,sell,0.5696,-0.014991060376839468,98401.04628982983
352,300750,sell,0.5699,-0.02739458251884949,98401.04628982983
353,300750,sell,0.53,0.003474116397255102,98401.04628982983
354,300750,sell,0.5306,0.004291845493562232,98401.04628982983
355,300750,sell,0.5312,-0.007977207977208009,98401.04628982983
356,300750,sell,0.5314,-0.03650201033888564,98401.04628982983
357,300750,sell,0.417,0.004023964946794139,98401.04628982983
358,300750,sell,0.4184,0.0036218976368603117,98401.04628982983
