date,symbol,action,confidence,actual_return,equity
220,000001,hold,0.321,-0.00471253534401498,98853.521987438
221,000001,hold,0.3209,0.0,98853.521987438
222,000001,hold,0.3213,-0.004734848484848552,98853.521987438
223,000001,hold,0.498,0.0009514747859181529,98853.521987438
224,000001,hold,0.4984,0.0028517110266160777,98853.521987438
225,000001,hold,0.3235,-0.004739336492891062,98853.521987438
226,000001,hold,0.4984,0.0028571428571427964,98853.521987438
227,000001,hold,0.3128,-0.015194681861348543,98853.521987438
228,000001,sell,0.4545,0.009643201542912384,98853.521987438
229,000001,hold,0.4255,0.0009551098376313072,98853.521987438
230,000001,hold,0.314,-0.005725190839694703,98853.521987438
231,000001,sell,0.3278,0.004798464491362832,98853.521987438
232,000001,hold,0.3157,0.00668576886341915,98853.521987438
233,000001,hold,0.3166,0.004743833017077866,98853.521987438
234,000001,hold,0.3305,-0.0009442870632672131,98853.521987438
235,000001,hold,0.3311,-0.0009451795841209628,98853.521987438
236,000001,hold,0.3318,0.010406811731314988,98853.521987438
237,000001,hold,0.3325,-0.006554307116104895,98853.521987438
238,000001,hold,0.3332,-0.007540056550424135,98853.521987438
239,000001,hold,0.3204,-0.009496676163342797,98853.521987438
240,000001,hold,0.3212,-0.02972195589645259,98853.521987438
241,000001,hold,0.4858,0.04051383399209488,98853.521987438
242,000001,hold,0.3182,0.005698005698005746,98853.521987438
243,000001,hold,0.3331,0.0,98853.521987438
244,000001,hold,0.3339,0.007554296506137872,98853.521987438
245,000001,hold,0.3347,-0.0028116213683223395,98853.521987438
246,000001,buy,0.6169,0.008458646616541339,98839.80148928684
247,000001,buy,0.6157,0.005591798695246852,98904.7109487903
248,000001,buy,0.6147,0.011121408711770251,98991.35807796501
249,000001,buy,0.6142,-0.012832263978001884,99260.42644008916
250,000001,buy,0.6137,-0.008356545961002772,98838.01900505273
251,000001,hold,0.3387,0.016853932584269638,98520.81363158938
252,000001,buy,0.612,-0.010128913443830519,99146.83853081243
253,000001,hold,0.3389,-0.0009302325581395151,98702.53559315538
254,000001,hold,0.3389,-0.0018621973929236102,98662.14441700473
255,000001,hold,0.3389,0.008395522388059688,98581.36206470345
256,000001,hold,0.3392,0.003700277520813982,98944.88265005923
257,000001,hold,0.3393,-0.010138248847926214,99106.4473546618
258,000001,hold,0.3387,-0.0074487895716946065,98662.14441700473
259,000001,hold,0.338,0.004690431519699879,98339.01500779961
260,000001,hold,0.3371,0.0018674136321194744,98540.97088855281
261,000001,hold,0.3362,-0.009319664492078251,98621.7532408541
262,000001,hold,0.5098,0.001881467544684814,98217.84147934768
263,000001,hold,0.4073,0.0,98298.62383164896
264,000001,hold,0.403,0.034741784037558614,98298.62383164896
265,000001,hold,0.3327,0.006352087114337594,99793.09734922269
266,000001,hold,0.3315,0.005410279531109152,100075.83558227718
267,000001,buy,0.5993,-0.0026905829596413577,100310.72537369115
268,000001,buy,0.5989,-0.010791366906474751,100169.4017383856
269,000001,hold,0.3273,0.0009090909090908897,99582.47188839733
270,000001,hold,0.326,-0.006357856494096302,99631.38270922967
271,000001,hold,0.3244,-0.0018281535648994127,99289.00696340317
272,000001,hold,0.3232,-0.002747252747252689,99191.18532173845
273,000001,hold,0.3218,-0.009182736455463858,99044.4528592414
274,000001,hold,0.3205,-0.008341056533827605,98555.3446509178
275,000001,hold,0.5127,-0.0056074766355138994,98115.1472634266
276,000001,hold,0.5128,-0.012218045112782027,97821.68233843247
277,000001,hold,0.4849,0.0,97185.84166761182
278,000001,sell,0.3719,-0.007611798287345393,97108.75946120595
279,000001,sell,0.3694,-0.006711409395973182,97108.75946120595
280,000001,sell,0.3687,-0.0019305019305018896,97108.75946120595
281,000001,sell,0.3696,0.0,97108.75946120595
282,000001,sell,0.3712,0.010638297872340371,97108.75946120595
283,000001,hold,0.2994,-0.0028708133971291254,97108.75946120595
284,000001,hold,0.4853,-0.009596928982725494,97108.75946120595
285,000001,sell,0.3745,0.025193798449612382,97108.75946120595
286,000001,hold,0.3185,0.005671077504725945,97108.75946120595
287,000001,hold,0.3191,0.008458646616541339,97108.75946120595
288,000001,hold,0.3194,-0.008387698042870442,97108.75946120595
289,000001,hold,0.3193,-0.015037593984962419,97108.75946120595
290,000001,hold,0.3018,0.014312977099236674,97108.75946120595
291,000001,hold,0.3188,0.0047036688617120345,97108.75946120595
292,000001,buy,0.5942,0.00936329588014978,97095.77654930872
293,000001,buy,0.595,0.016697588126159693,97164.95377169843
294,000001,buy,0.5958,-0.0018248175182482983,97431.70601947929
295,000001,buy,0.597,0.027422303473491838,97377.87883579722
296,000001,buy,0.3801,-0.016014234875444813,98211.83338167256
297,000001,buy,0.5989,-0.01084990958408689,97638.61543299611
298,000001,hold,0.3158,-0.014625228519195626,97200.79384308172
299,000001,hold,0.3153,-0.024118738404452673,96617.03172319585
300,000001,hold,0.2974,0.012357414448669276,95668.41827838132
301,000001,hold,0.3138,0.005633802816901455,96142.72500078859
302,000001,hold,0.3137,-0.01867413632119524,96361.6357957458
303,000001,hold,0.4833,-0.008563273073263546,95631.93314588846
304,000001,hold,0.4833,-0.018234165067178454,95303.56695345265
305,000001,hold,0.4829,0.0009775171065493438,94610.3494360882
306,000001,sell,0.3788,-0.01855468749999995,94590.81208545985
307,000001,sell,0.3789,0.010945273631840738,94590.81208545985
308,000001,sell,0.3797,0.011811023622047168,94590.81208545985
309,000001,hold,0.4799,0.0009727626459143762,94590.81208545985
310,000001,hold,0.2924,0.020408163265306208,94590.81208545985
311,000001,hold,0.2922,-0.0028571428571427964,94590.81208545985
312,000001,hold,0.2919,0.012416427889207163,94590.81208545985
313,000001,hold,0.3082,-0.010377358490565985,94590.81208545985
314,000001,hold,0.2913,-0.0038131553860820708,94590.81208545985
315,000001,hold,0.2911,0.008612440191387547,94590.81208545985
316,000001,hold,0.2915,0.01423149905123343,94590.81208545985
317,000001,hold,0.3085,0.014031805425631465,94590.81208545985
318,000001,buy,0.6042,-0.006457564575645783,94577.95290913364
319,000001,buy,0.6048,0.0009285051067780675,94510.90675609918
320,000001,buy,0.6053,0.01855287569573294,94515.40203225533
321,000001,buy,0.6058,-0.012750455373406244,94940.41523408066
322,000001,hold,0.3091,0.012915129151291565,94553.73084892392
323,000001,buy,0.6076,0.009107468123861534,94931.58288195348
324,000001,buy,0.6088,0.0018050541516245102,95253.35091599388
325,000001,buy,0.3914,0.0009009009009008817,95324.2912337879
326,000001,buy,0.3932,0.008100810081008089,95360.48681027704
327,000001,buy,0.3952,0.00714285714285715,95746.05011908096
328,000001,buy,0.3974,0.029255319148936178,96108.54762779115
329,000001,buy,0.3997,0.0017226528854436996,97693.96790057345
330,000001,buy,0.4019,-0.0008598452278591197,97791.04736215851
331,000001,buy,0.404,-0.015490533562822695,97735.33860013928
332,000001,hold,0.5068,-0.016608391608391566,96758.34091246536
333,000001,hold,0.3054,0.00177777777777774,95727.06557547621
334,000001,hold,0.3052,-0.007098491570541266,95835.62087410665
335,000001,hold,0.3049,0.008936550491510245,95401.3996795849
336,000001,hold,0.3046,-0.0026572187776793058,95944.17617273708
337,000001,hold,0.3046,-0.0008880994671403008,95781.34322479143
338,000001,hold,0.3046,0.0,95727.06557547621
339,000001,hold,0.3048,-0.012444444444444496,95727.06557547621
340,000001,hold,0.3046,-0.000900090009000881,94967.17848506314
341,000001,sell,0.631,-0.004504504504504409,94822.55867373347
342,000001,sell,0.6321,0.019909502262443333,94822.55867373347
