date,symbol,action,confidence,actual_return,equity
140,000858,hold,0.5076,-0.003514629645901113,101027.8676656129
141,000858,sell,0.4063,0.01022837492284628,101027.8676656129
142,000858,hold,0.3014,-0.00855372261499511,101027.8676656129
143,000858,sell,0.2933,0.0,101027.8676656129
144,000858,hold,0.4077,-0.001584646535786661,101027.8676656129
145,000858,sell,0.2928,-0.01058107750639276,101027.8676656129
146,000858,sell,0.4052,-0.003030032973888149,101027.8676656129
147,000858,sell,0.4055,0.004380084026101679,101027.8676656129
148,000858,hold,0.4086,-8.899964400146952e-05,101027.8676656129
149,000858,sell,0.4063,-0.015309301290609692,101027.8676656129
150,000858,sell,0.4068,-0.008316008316008332,101027.8676656129
151,000858,sell,0.4075,-9.114939385644796e-05,101027.8676656129
152,000858,sell,0.4085,0.005013673655423857,101027.8676656129
153,000858,sell,0.4097,0.034648526077097445,101027.8676656129
154,000858,hold,0.3041,-0.00017533093714382418,101027.8676656129
155,000858,hold,0.305,-0.0033318719859710254,101027.8676656129
156,000858,hold,0.3058,0.006861968857218273,101027.8676656129
157,000858,hold,0.3069,-0.008213193534294432,101027.8676656129
158,000858,hold,0.308,-0.0004404898246851499,101027.8676656129
159,000858,hold,0.3093,0.0016745989776133612,101027.8676656129
160,000858,hold,0.3105,-0.003871535415750215,101027.8676656129
161,000858,hold,0.3118,0.003003268262521009,101027.8676656129
162,000858,buy,0.6223,-0.00475561426684273,101013.72410258307
163,000858,hold,0.3151,-0.00964516414476598,100968.89815781223
164,000858,hold,0.317,-8.934953538246173e-05,100878.4161581822
165,000858,hold,0.3188,-0.002144580466446206,100877.58604809386
166,000858,hold,0.5102,-0.0026864869705381673,100857.66340597348
167,000858,hold,0.5105,-0.0008081170871868852,100832.76010332302
168,000858,hold,0.5105,-0.0016175413371675668,100825.28911252788
169,000858,sell,0.4236,-0.009180918091809145,100796.5179575768
170,000858,sell,0.4247,-0.008357558139534899,100796.5179575768
171,000858,sell,0.4259,-0.009985342616343014,100796.5179575768
172,000858,sell,0.4273,0.0045340982696401326,100796.5179575768
173,000858,sell,0.429,-0.014738393515106932,100796.5179575768
174,000858,sell,0.4302,-0.021129394166043296,100796.5179575768
175,000858,sell,0.4318,0.00668576886341932,100796.5179575768
176,000858,sell,0.4333,0.0025616698292219736,100796.5179575768
177,000858,sell,0.4342,-0.002744392921359007,100796.5179575768
178,000858,sell,0.4351,0.00768646802049727,100796.5179575768
179,000858,hold,0.4766,0.0048027121197853385,100796.5179575768
180,000858,hold,0.3284,0.003561387066541663,100796.5179575768
181,000858,hold,0.3302,-0.003548748599178142,100796.5179575768
182,000858,hold,0.3315,0.0009372071227740798,100796.5179575768
183,000858,hold,0.3326,-0.001779026217228443,100796.5179575768
184,000858,hold,0.3332,-0.005534190038457963,100796.5179575768
185,000858,hold,0.334,-0.004055838521033698,100796.5179575768
186,000858,hold,0.4775,0.012122360071976524,100796.5179575768
187,000858,hold,0.3357,-0.007392158697482981,100796.5179575768
188,000858,hold,0.4577,-0.01574283559577679,100796.5179575768
189,000858,sell,0.3162,-0.006417009864955481,100796.5179575768
190,000858,sell,0.4382,-0.013206092153460481,100796.5179575768
191,000858,sell,0.4387,0.018462440168017978,100796.5179575768
192,000858,hold,0.3375,0.0024937655860348255,100796.5179575768
193,000858,hold,0.4697,-0.006027554535017178,100796.5179575768
194,000858,hold,0.4698,-0.0057753393011838895,100796.5179575768
195,000858,sell,0.4416,0.002226740245909476,100796.5179575768
196,000858,hold,0.4771,0.013234157650695562,100796.5179575768
197,000858,hold,0.343,-0.005052912575078665,100796.5179575768
198,000858,hold,0.4703,-0.008911460329628139,100796.5179575768
199,000858,hold,0.4703,-0.008894904766508767,100796.5179575768
200,000858,hold,0.4702,-0.008779631255487325,100796.5179575768
201,000858,sell,0.4408,-0.005806515106780862,100796.5179575768
202,000858,sell,0.4398,0.0034646604632746834,100796.5179575768
203,000858,sell,0.439,-0.017756732761172057,100796.5179575768
204,000858,sell,0.4381,-0.0028120919955808674,100796.5179575768
205,000858,sell,0.438,0.002215731695034735,100796.5179575768
206,000858,sell,0.4381,-0.006230529595015622,100796.5179575768
207,000858,sell,0.438,-0.012943674790170908,100796.5179575768
208,000858,sell,0.438,-0.00317590410818566,100796.5179575768
209,000858,sell,0.4383,0.10000000000000005,100796.5179575768
210,000858,hold,0.3697,-0.052041483696160025,100796.5179575768
211,000858,hold,0.4776,0.021781983047506486,100796.5179575768
212,000858,hold,0.346,-9.645992090291421e-05,100796.5179575768
213,000858,hold,0.3471,0.01157630715801662,100796.5179575768
214,000858,hold,0.3637,0.0034331489605187817,100796.5179575768
215,000858,hold,0.3637,-0.017392130773617166,100796.5179575768
216,000858,hold,0.3467,0.0033852403520649417,100796.5179575768
217,000858,hold,0.3462,-0.00800077115866588,100796.5179575768
218,000858,hold,0.3451,-0.00437275289087555,100796.5179575768
219,000858,hold,0.3443,-0.013371071637712185,100796.5179575768
220,000858,hold,0.3439,0.013750123652191122,100796.5179575768
221,000858,hold,0.3433,-0.008489461358313861,100796.5179575768
222,000858,hold,0.3425,9.841551028447117e-05,100796.5179575768
223,000858,hold,0.4768,-0.012300728203109623,100796.5179575768
224,000858,hold,0.4765,0.0016937331872073499,100796.5179575768
225,000858,hold,0.4768,-0.007957032027054022,100796.5179575768
226,000858,sell,0.4407,-0.006516944054541724,100796.5179575768
227,000858,sell,0.4405,-0.014935916843273831,100796.5179575768
228,000858,sell,0.441,0.004302837823993461,100796.5179575768
229,000858,sell,0.4414,0.009282872590023427,100796.5179575768
230,000858,hold,0.3372,-0.008591065292096163,100796.5179575768
231,000858,sell,0.4419,0.005301253950453624,100796.5179575768
232,000858,hold,0.337,0.0012169151201704143,100796.5179575768
233,000858,hold,0.3366,0.0009115770282587785,100796.5179575768
234,000858,hold,0.3363,0.006678809957498592,100796.5179575768
235,000858,hold,0.3354,0.015379975874547659,100796.5179575768
236,000858,hold,0.3338,0.002376002376002325,100796.5179575768
237,000858,hold,0.3323,-0.010172839506172851,100796.5179575768
238,000858,hold,0.3305,-0.01147475553781686,100796.5179575768
239,000858,hold,0.3287,-0.0013122034924800189,100796.5179575768
240,000858,hold,0.3268,-0.021123913482918977,100796.5179575768
241,000858,sell,0.4388,0.011048012390294347,100796.5179575768
242,000858,sell,0.4376,0.010927287581699276,100796.5179575768
243,000858,hold,0.32,-0.011415294474189267,100796.5179575768
244,000858,hold,0.4733,0.01359084406294705,100796.5179575768
245,000858,hold,0.3174,0.007863695937090444,100796.5179575768
246,000858,hold,0.316,-0.0018005401620485406,100796.5179575768
247,000858,hold,0.3151,0.010822727728229264,100796.5179575768
248,000858,hold,0.3148,0.005849112719341619,100796.5179575768
249,000858,hold,0.3139,-0.01438990735265123,100796.5179575768
250,000858,hold,0.3127,-0.0037000000000000453,100796.5179575768
251,000858,hold,0.312,0.010438622904747629,100796.5179575768
252,000858,buy,0.6067,-0.015198172245952131,100789.18256657982
253,000858,hold,0.3103,-0.005144240468025067,100714.88430875682
254,000858,hold,0.3098,0.003345837980330511,100690.11822281581
255,000858,hold,0.309,0.006669361358124604,100706.14333724823
256,000858,hold,0.3076,0.004416783778357736,100738.19356611306
257,000858,hold,0.3065,-0.0010993403957625368,100759.56038535628
258,000858,hold,0.305,-0.015307653826913467,100754.21868054547
259,000858,hold,0.3028,-0.004978662873399663,100679.92042272247
260,000858,hold,0.4706,-0.0016338200755642886,100656.12555583796
261,000858,sell,0.4107,-0.005420885752275761,100641.23647075145
262,000858,sell,0.4074,0.0054504319210201685,100641.23647075145
263,000858,sell,0.4057,0.0008182469060038693,100641.23647075145
264,000858,hold,0.2944,-0.010526315789473696,100641.23647075145
265,000858,sell,0.4005,0.0,100641.23647075145
266,000858,sell,0.3978,-0.018591200165255086,100641.23647075145
267,000858,sell,0.3946,-0.012839402231109229,100641.23647075145
268,000858,sell,0.3927,-0.04957356076759053,100641.23647075145
269,000858,sell,0.3919,0.0037016264722377823,100641.23647075145
270,000858,sell,0.3918,-0.005140813589629056,100641.23647075145
271,000858,sell,0.3913,-0.0034823635138171456,100641.23647075145
272,000858,sell,0.3914,-0.013639950400180293,100641.23647075145
273,000858,sell,0.3921,-0.015542857142857136,100641.23647075145
274,000858,sell,0.3932,-0.0017413512886000195,100641.23647075145
275,000858,sell,0.3947,-0.023839981393185224,100641.23647075145
276,000858,sell,0.3965,-0.015010721944245782,100641.23647075145
277,000858,sell,0.3985,0.002539912917271332,100641.23647075145
278,000858,sell,0.4004,-0.0036192544335866468,100641.23647075145
279,000858,sell,0.4015,-0.0014529604068289688,100641.23647075145
280,000858,sell,0.4032,-0.015520795440766353,100641.23647075145
281,000858,sell,0.4054,0.0013548466559921103,100641.23647075145
282,000858,sell,0.4078,-0.00922509225092251,100641.23647075145
283,000858,sell,0.41,0.006331471135940473,100641.23647075145
284,000858,sell,0.4123,-0.028620774734764463,100641.23647075145
285,000858,sell,0.4142,0.041783083566167216,100641.23647075145
286,000858,hold,0.2714,-0.017432646592710068,100641.23647075145
287,000858,hold,0.4257,-0.008436724565756733,100641.23647075145
288,000858,sell,0.303,-0.004379379379379486,100641.23647075145
289,000858,sell,0.3041,-0.015206736207113157,100641.23647075145
290,000858,sell,0.3052,-0.00025523226135778485,100641.23647075145
291,000858,sell,0.3064,-0.013786060760786294,100641.23647075145
292,000858,sell,0.3076,-0.010613512813875322,100641.23647075145
293,000858,sell,0.3091,0.00039246467817897877,100641.23647075145
294,000858,sell,0.3107,0.00823852491173003,100641.23647075145
295,000858,hold,0.4247,0.001556420233463094,100641.23647075145
296,000858,hold,0.4306,-0.003626003626003641,100641.23647075145
297,000858,hold,0.431,-0.01624642578632701,100641.23647075145
298,000858,sell,0.3148,-0.010701545778834752,100641.23647075145
299,000858,sell,0.3156,-0.021233974358974218,100641.23647075145
300,000858,buy,0.3652,0.009278209851275651,100636.82691523198
301,000858,sell,0.3173,-0.02338785994322028,100659.64551186195
302,000858,sell,0.3182,-0.019518272425249124,100659.64551186195
303,000858,sell,0.442,0.023154030777918968,100659.64551186195
304,000858,sell,0.4435,-0.024423899544639107,100659.64551186195
305,000858,sell,0.4447,0.011315417256011274,100659.64551186195
306,000858,sell,0.4459,0.0,100659.64551186195
307,000858,hold,0.4314,0.007132867132867204,100659.64551186195
308,000858,hold,0.2967,-0.013748090542980268,100659.64551186195
309,000858,sell,0.324,-0.003942551393973545,100659.64551186195
310,000858,sell,0.3246,0.0074922250494769745,100659.64551186195
311,000858,hold,0.4649,-0.027641363827697475,100659.64551186195
312,000858,sell,0.3255,-0.0033189033189033766,100659.64551186195
313,000858,sell,0.3259,-0.008107716809034141,100659.64551186195
314,000858,sell,0.3265,0.03926434097212082,100659.64551186195
315,000858,hold,0.3063,-0.011797752808988812,100659.64551186195
316,000858,hold,0.4322,0.007959067652075075,100659.64551186195
317,000858,hold,0.3086,0.040891144952058534,100659.64551186195
318,000858,hold,0.3097,0.0010837171498240654,100659.64551186195
319,000858,hold,0.3101,-0.015426251691474973,100659.64551186195
320,000858,hold,0.3093,0.047828477185266484,100659.64551186195
321,000858,buy,0.5975,-0.024396642182581318,100652.42580951322
322,000858,buy,0.5986,0.004974455498790059,100528.15214432511
323,000858,buy,0.5992,0.0012040133779264671,100567.78157795168
324,000858,buy,0.6003,-0.01696953500801724,100578.0221178619
325,000858,hold,0.3057,0.004485523990757272,100274.47559903147
326,000858,hold,0.3048,0.012178619756427488,100353.34989132598
327,000858,buy,0.6041,0.004946524064171184,100562.46868919862
328,000858,buy,0.6057,0.04509777836903021,100664.9329952026
329,000858,buy,0.6075,-0.007128309572301455,101822.85107126684
330,000858,buy,0.6094,0.0007692307692307984,101599.51831949102
331,000858,buy,0.611,-0.01511657699205748,101620.59106906377
332,000858,hold,0.2951,-0.017950052029136257,101058.32910876513
333,000858,hold,0.2935,-0.013509933774834384,100400.76851112774
334,000858,hold,0.2924,0.008458646616541292,99914.74546070013
335,000858,hold,0.2916,0.014378910930635046,100214.93616831719
336,000858,hold,0.2906,-0.015618847617797582,100729.54880994644
337,000858,hold,0.4302,0.0037333333333333485,100162.52191778086
338,000858,hold,0.2887,-0.0021253985122209962,100295.94001005511
339,000858,hold,0.4305,-0.01823748668796598,100219.70110018412
340,000858,hold,0.4301,-0.016271186440678004,99566.90543441367
341,000858,sell,0.4552,0.00013783597518959498,98943.27652412956
342,000858,sell,0.4547,-0.009233737596471909,98943.27652412956
343,000858,sell,0.4538,0.002782028098483834,98943.27652412956
344,000858,sell,0.453,-0.012484394506866496,98943.27652412956
345,000858,sell,0.4522,0.004073605843517436,98943.27652412956
346,000858,sell,0.4519,0.0005595970900950201,98943.27652412956
347,000858,sell,0.4515,0.00531319910514555,98943.27652412956
348,000858,hold,0.429,-0.010848400556328248,98943.27652412956
349,000858,sell,0.4502,0.005483689538807656,98943.27652412956
350,000858,hold,0.2791,-0.0033561739616838077,98943.27652412956
351,000858,sell,0.448,0.007857443524624698,98943.27652412956
352,000858,hold,0.2773,-0.014060977307531744,98943.27652412956
353,000858,sell,0.4446,-0.0019768426998021233,98943.27652412956
354,000858,sell,0.4424,0.01839275608375774,98943.27652412956
355,000858,hold,0.2739,-0.0072242289524869436,98943.27652412956
356,000858,hold,0.2728,0.0026588301147496777,98943.27652412956
357,000858,hold,0.2724,-0.006838799720865444,98943.27652412956
358,000858,hold,0.2717,-0.009555930297920076,98943.27652412956
